Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Output
0.90361047,0.63781714,0.6688778,0.7680488,0.6609921,0.10024442,0.28497136,0.8509364,0.93519425,0.011779337,0.34004632,1.064392,0.30415046,-0.15045251,-0.23939644,0.3595606,-0.07787156,-0.61042726,-0.6467686,0.116865285,No
0.23633453,0.053029407,1.0212336,0.4642989,0.61272,-0.108405076,0.3938955,0.9772229,0.7896749,-0.08011127,0.39336014,1.0883175,0.14346969,-0.100361474,-0.1631465,0.41254807,-0.123092435,-0.56785065,-0.53194857,0.0946479,No
0.7875304,0.11890429,1.1786875,0.101147,0.5021349,0.10720956,0.54015136,0.99902534,0.5968407,0.04860794,0.21939681,0.9245779,0.2549323,-0.16576175,-0.17321828,0.36770794,0.016267126,-0.37098256,-0.46264645,0.026353827,No
0.77602893,0.071432255,0.6345635,0.73589915,0.5113238,0.20151584,-0.120624505,0.6156024,0.82551223,0.16777293,-0.052883804,0.8786723,0.26875535,-0.062054787,-0.3809747,0.377815,-0.062021255,-0.4121758,-0.52651507,0.14254206,No
1.5265734,0.9643532,0.9293153,1.1085905,0.85313725,0.5944151,-0.39128777,0.7863733,1.3985863,0.9813742,-0.34266052,0.72862035,0.35895196,-0.11182968,-0.46505883,0.3932314,-0.17657003,-0.5292275,-0.5788138,0.17296998,No
1.5152385,0.7233986,0.90712434,0.45728785,0.8107375,0.24300767,-0.24888295,0.061123766,1.2858381,0.85561574,0.08089998,0.39631182,0.36956152,-0.04535327,-0.13758008,0.5306982,-0.018596945,-0.7373954,-0.46417865,0.22486475,No
0.6354136,0.06267225,0.73934877,0.3877266,0.38565436,-0.056995682,0.0067721372,0.6143471,0.92526263,0.24180895,0.2937994,0.8902258,0.35871446,-0.065281376,-0.008453421,0.42894295,-0.0018117514,-0.64692986,-0.46398887,0.079232365,No
0.97830266,0.2024587,0.34935188,0.48046252,0.33498356,0.14214958,0.14985736,0.717619,0.83091766,0.3327156,0.2412964,0.87094754,0.33739376,-0.16211437,-0.034938924,0.42000932,-0.11366058,-0.6218723,-0.4842373,0.008018592,No
1.2700943,0.22064932,0.7888922,0.8072284,0.5968698,0.23156746,0.35393324,0.4442194,0.9887299,0.48693255,0.5987016,0.8682308,0.5493848,-0.059705198,0.10749739,0.6258142,0.047621723,-0.52004033,-0.38152352,0.0957715,No
1.0014089,0.4015508,1.1039085,0.6410749,0.7249908,0.17516479,0.50864583,0.3305104,1.0250324,0.50762314,0.5953612,0.84869576,0.48788098,0.057899706,-0.038371153,0.55044776,0.08367621,-0.4925741,-0.5144746,0.06698837,No
0.968854,0.55345684,1.1039085,0.55146205,0.8634219,0.13115044,0.50864583,0.3574876,1.1546843,-0.059477936,0.5953612,0.6807232,0.30353186,0.102409214,-0.038371153,0.4400968,-0.16402593,-0.48892367,-0.5144746,0.0070375004,No
1.4263605,0.8127638,1.1039085,0.79183996,1.087618,0.4279267,0.50864583,1.0019417,1.2049068,0.5080547,0.5953612,1.1863029,0.85712105,0.16420914,-0.038371153,0.51319945,0.02002933,-0.45008993,-0.5144746,0.2134972,No
1.4187404,0.96828616,0.65151125,0.6266445,0.9242894,0.4988192,-0.03513985,0.8567583,1.1159353,0.61059964,0.12550248,1.2032177,0.72149295,0.17448784,0.08644706,0.48648724,0.023164183,-0.3571944,-0.4506449,0.20314412,No
1.2603732,0.1513244,0.6587416,0.4535,1.0641217,0.015322733,-0.106467664,0.6612056,1.1835116,0.3417361,0.28948292,1.1323812,0.36338717,-0.23608688,0.058301598,0.40199423,-0.13866772,-0.62826276,-0.36323956,0.18335268,No
0.8866853,0.6104885,0.74160594,0.45278054,0.64929456,0.0073566223,-0.00807637,0.5413123,1.1564782,0.38391683,0.16833986,1.0570304,0.39073873,-0.1148434,-0.062596984,0.22517426,-0.08082944,-0.54881024,-0.38468692,0.15736133,No
0.46617416,0.6246544,0.9112008,0.51120746,0.21296836,0.18489905,0.23949796,0.3774302,0.6872354,0.16669433,0.28209373,1.0036288,0.4726254,0.04350048,-0.13837172,0.13454148,-0.05816205,-0.45797715,-0.44686517,-0.074058555,No
0.9614223,0.21064885,0.6654435,0.5715772,0.5779024,-0.06291458,-0.01782185,0.52017206,0.9014914,0.3150712,0.3382007,1.060103,0.45893198,0.013079159,-0.058049843,0.5301715,0.03568226,-0.51986605,-0.2769399,0.13331337,No
0.776819,0.010793746,0.45727667,0.60376215,0.6591517,0.07150353,0.085386045,0.6100453,1.0417838,0.28097272,0.30121416,1.1403277,0.43807375,-0.09449268,-0.082550794,0.3694408,-0.048804164,-0.5078352,-0.29812574,0.11576944,No
1.0250221,0.19903584,0.40199202,0.46034643,0.4457041,0.11545456,0.021457309,0.56604725,0.99600387,0.16757534,0.17811283,1.0501239,0.55306035,-0.25619626,-0.18647525,0.3660859,-0.120092094,-0.4831428,-0.4548762,0.24854396,No
1.2919695,0.032947432,1.0784479,1.1873114,0.5924157,-0.3283842,-0.18197092,0.42205238,0.8963331,0.046462264,0.13338618,0.84342325,0.41792667,-0.17669739,0.13531107,0.5752595,-0.074049465,-0.6474412,-0.12458253,0.032382738,No
1.1288211,0.27925706,0.23692632,0.97882515,0.82899755,-0.21841316,0.2701428,0.8852605,1.1324114,0.13826568,0.390771,1.3261707,0.41806847,-0.23653655,-0.033382874,0.6056133,-0.10482282,-0.55142164,-0.27056825,0.13047737,No
0.5455381,0.16446188,0.3106117,0.6595078,0.8956444,-0.1665242,0.15376832,0.9628188,1.1812158,0.21944806,0.41796246,1.4003003,0.5609182,-0.20208305,0.04628184,0.532428,-0.049045037,-0.5179381,-0.3792283,0.2073662,No
1.0448964,0.34381068,0.454126,0.70038664,0.57471824,0.096359566,0.34094343,0.938186,1.062273,0.093242526,0.49236053,1.2887428,0.33641914,-0.17222801,0.12553316,0.39269117,-0.12356718,-0.47146952,-0.37965882,0.2784975,No
1.1729267,0.7483145,1.1908245,1.005566,0.67520666,0.33133584,0.7273619,0.79537123,1.0562236,0.11747506,0.5967735,1.1064221,0.33022535,-0.2061887,0.11722676,0.49245712,-0.14661397,-0.56249297,-0.27458125,0.16929486,No
1.1729267,0.53047365,0.750932,0.7805794,0.67520666,0.21714658,0.26575625,0.3789964,1.0562236,0.4196372,0.50976765,0.61614907,0.33022535,0.024740428,0.09131767,0.54252946,-0.14661397,-0.4284753,-0.26714674,0.20250964,No
1.1729267,0.67620426,0.95136034,0.8867128,0.67520666,0.14136006,0.7264313,0.27019867,1.0562236,0.49372032,0.41924,0.51961935,0.33022535,0.065372325,0.03475933,0.5701076,-0.14661397,-0.25145572,-0.23886578,0.25087214,No
0.42855945,0.18473381,0.8871705,0.7197368,0.60885274,-0.08375291,0.79221565,0.30266517,1.0452868,0.12040579,0.3113413,0.58233654,0.16438869,-0.005921714,0.06055966,0.4442105,0.04195416,-0.5905148,-0.26575428,0.215453,No
0.5070882,0.58377254,0.9964651,0.7197368,0.6186915,0.17361955,0.25570104,0.30266517,1.0505103,0.24566332,0.47921297,0.58233654,0.20327978,-0.015190636,0.13809226,0.4442105,0.04311867,-0.53992087,-0.31072763,0.215453,No
0.29710516,-0.13558689,0.77086866,0.7197368,0.056747768,-0.21736695,0.1195312,0.30266517,1.0014821,0.108486496,0.55604106,0.58233654,0.49894696,-0.0924381,0.00741977,0.4442105,-0.13455698,-0.97870976,-0.08625155,0.215453,No
0.37328905,-0.27657774,0.19137566,0.29942352,0.612384,-0.08129964,0.1274436,0.46462443,1.3654555,0.2156587,0.3710966,1.0189608,0.4260324,-0.09788749,0.046878144,0.3849156,-0.027680393,-0.82932365,-0.21074292,0.14600468,No
0.59566075,0.42058298,0.3879431,0.46699145,0.646706,-0.17357247,0.17850092,0.7473439,1.2750057,-0.14355855,0.3100962,0.91544914,0.33112517,-0.11714934,-0.021880677,0.46854365,0.058553666,-0.73938394,-0.23191535,0.2158614,No
0.06888822,0.18596072,0.20795925,0.32190773,0.3965349,-0.23834792,-0.0895252,-0.045481104,0.8699483,0.003247145,0.2878571,0.48673084,0.36260977,0.043203875,0.19129488,0.2924089,0.20669398,-0.63217944,-0.29651535,-0.07454173,No
0.09012876,0.5042345,0.20795925,0.4040742,0.47600937,-0.19733949,-0.0895252,-0.013482964,0.9024401,0.24568984,0.2878571,0.5275237,0.32687518,0.027047206,0.19129488,0.29021204,0.19259456,-0.5322873,-0.29651535,-0.103067495,No
0.16108204,0.20780912,0.35661793,0.568682,0.7741093,-0.19620822,-0.10482376,0.59890974,1.1361324,-0.007499691,0.078845486,0.8238838,0.54764414,-0.20963062,-0.029004691,0.32832488,0.038608506,-0.56390804,-0.4005833,0.15486555,No
0.58393675,0.22689821,0.6138542,0.4882146,0.80818295,-0.33837786,0.14074698,0.63510525,1.0200418,0.21198209,0.20669995,0.9448419,0.5398627,-0.22592609,-0.047956314,0.34129268,0.10531367,-0.59732246,-0.27484342,0.065706186,No
0.8535545,0.82503986,1.0908221,0.31833807,0.9136169,0.19301984,0.50198245,0.65383077,0.7051739,0.14403377,0.31864074,0.75933164,0.5575452,-0.2447593,0.027242662,0.3437405,0.16071664,-0.6600193,-0.33182335,-0.064942025,No
0.86145735,0.9891745,0.7184069,1.0997642,0.73188734,0.049319953,0.028854214,0.48822448,1.2450466,0.31744987,0.5175325,1.1084809,0.49928805,0.05985047,-0.050701637,0.4448758,0.15809946,-0.43599117,-0.29830188,-0.104660824,No
1.0542237,0.8554392,0.8221293,1.0161017,0.71470535,-0.24292897,0.17656957,0.43633237,1.0974827,0.3177013,0.52227354,1.0498949,0.5601864,0.12410982,0.015463661,0.5177046,0.2593465,-0.3013643,-0.2956385,-0.0017966861,No
1.3218781,0.62423986,0.81307566,0.585488,0.9058509,-0.008272886,0.5324607,0.33470735,0.6981166,0.19582841,0.19774514,0.76638645,0.5384244,0.056522988,0.25375965,0.5425754,0.15046202,-0.3932131,-0.28945944,0.25199887,No
1.3218781,0.6456679,0.98099077,0.6512463,0.9058509,0.15544094,0.30161184,0.81178916,0.6981166,0.14534782,0.46835077,0.83229166,0.5384244,-0.14982858,0.05525353,0.3125345,0.15046202,-0.40473884,0.035087187,0.19778648,No
0.8818356,0.5992085,0.5374933,0.63108283,0.6677111,-0.053797524,0.085505456,0.64795655,0.7116112,0.21166252,0.18199864,0.72964203,0.38620958,-0.056335058,-0.07923456,0.45234612,0.08488459,-0.4356769,-0.19877212,0.08631264,No
1.1655694,0.22606789,0.53703976,0.5683474,0.6250972,-0.24354467,0.17338625,0.32127967,0.97705257,0.07594196,0.37269685,0.96812326,0.32436463,-0.17027448,0.069182545,0.42601952,0.15746659,-0.47901198,-0.23402911,0.10416141,No
1.2036452,0.9160997,0.84086996,1.0522798,0.6062346,0.5013997,0.21358931,0.7305226,0.975366,1.1650442,0.37924063,1.1322072,0.49591416,-0.09056968,-0.00559958,0.2747009,0.04707612,-0.46554232,-0.25267425,-0.15789978,No
1.1127495,1.3418112,0.999218,1.3849552,0.6840405,0.90016365,0.19966376,0.85308987,0.7571528,1.2045076,0.1388601,1.0791339,0.39953128,0.16840695,-0.1194168,0.31463316,-0.1499905,-0.36182594,-0.31008947,-0.1210982,No
0.8074886,0.4474006,0.999218,0.7189724,0.51778734,0.46790245,0.19966376,0.6175416,0.9591552,0.31395662,0.1388601,0.7369626,0.42434224,-0.041662365,-0.1194168,0.14141957,-0.1468942,-0.29412293,-0.31008947,0.06416639,No
0.90330696,0.4251606,0.8421997,0.7897653,0.4058378,-0.03738846,0.24043787,0.2472843,0.91951776,0.09258713,0.32239985,0.81706494,0.22907922,0.043012675,0.05944393,0.22896297,-0.09291616,-0.51017326,-0.42747012,-0.013061158,No
0.9391857,0.30068576,0.55291635,0.5420404,0.30729795,0.05828291,-0.015171532,0.28256765,0.89771175,0.25637504,0.27539247,0.7851661,0.34447414,0.013464748,-0.0018815132,0.3153941,-0.06273943,-0.5441359,-0.3061962,-0.096582726,No
0.9330107,0.2450257,0.110873334,0.43363404,0.6225277,-0.23508081,-0.106750816,0.7190234,0.98885804,0.23552862,0.21675372,1.0732827,0.33299914,-0.15228882,0.03802685,0.33198556,-0.046257075,-0.5413147,-0.18084753,-0.055887118,No
0.9547736,0.28592026,0.59565675,0.45933133,0.718725,-0.09885828,0.32120663,0.72357994,0.8564589,0.0020875647,0.3344682,1.0545536,0.25558457,-0.16350277,0.08654197,0.3592391,0.053177413,-0.56484497,-0.22079878,-0.061847705,No
0.7822865,-0.16404012,0.6345409,0.609138,0.6977527,0.003139733,0.22085632,0.60787135,0.9261341,0.039002065,0.4147984,0.95103604,0.43481067,-0.17702387,0.074787974,0.22947331,-0.05827521,-0.6446254,-0.5188164,-0.024039507,No
0.7351141,-0.0055500893,0.73532236,0.48704532,0.70803446,0.0053300606,0.0025523144,0.45970002,1.1169211,0.44549945,0.41935834,0.8521742,0.20325942,-0.07222617,-0.09334222,0.40012738,-0.092534594,-0.53864956,-0.23905885,-0.10273248,No
0.7306646,0.21427582,0.69929785,0.38522935,0.83265775,-0.03640911,-0.26045576,0.23335072,1.1060641,0.4664489,0.17242365,0.5633361,0.21016295,-0.04415611,-0.044331472,0.55632186,-0.055426884,-0.3715728,-0.26561767,-0.053043917,No
0.76645744,-0.027406994,0.2800136,0.19159989,0.8541307,-0.022255851,0.020003995,0.33288866,0.9204804,0.34985548,0.303347,0.9033843,0.35003993,-0.08487302,0.10895902,0.31869945,-0.13423544,-0.34865445,-0.38412768,-0.05345229,No
0.8642055,-0.17383753,0.42762148,0.5731084,0.7481689,-0.08108555,-0.05672306,0.26342526,1.0480872,0.3062488,0.3593694,0.91613424,0.48197535,-0.1440769,-0.020015068,0.28921685,0.2747345,-0.53516024,-0.29566067,0.095780715,No
0.7640127,0.16777591,0.20038813,0.2636067,0.5734281,-0.2593173,0.33274,0.44664064,0.87088656,0.015364036,0.3254103,0.8959869,0.42714787,-0.13851117,0.07568441,0.37823883,0.22507896,-0.6325677,-0.21271381,0.04666168,No
1.1264776,0.78025883,0.4402316,0.8730632,0.5930177,-0.12003029,0.3726821,0.6677302,0.86571103,-0.08933864,0.29699466,0.8887967,0.34292027,-0.049087655,0.13400543,0.36215666,-0.18193547,-0.49888632,-0.06003729,-0.023156434,No
1.0776452,0.8083987,0.74797493,0.92159575,0.40054658,-0.14379081,0.15822205,0.716321,1.0452371,0.39323613,0.28970644,0.8621523,0.37274382,-0.05671487,-0.12204923,0.46288833,-0.06426488,-0.40298653,-0.29371956,0.17670457,No
0.58143437,0.36163267,0.62951297,0.40934712,0.63096315,0.12235516,0.14720541,0.4483064,1.4668899,0.42964974,0.42452505,1.0171291,0.36055166,-0.106815904,-0.08443735,0.52981097,-0.049904622,-0.5132762,-0.56738895,0.17104106,No
0.92040986,0.8827659,0.52543604,0.46991518,0.9551044,0.6201567,0.20712163,0.579011,1.5107173,0.34492964,0.3782264,1.0902436,0.37585202,-0.04658854,-0.085730396,0.5343742,-0.15231118,-0.81078357,-0.3868933,0.1433143,No
1.2720921,1.2280877,0.5706662,0.5908275,0.951259,0.8555926,0.1412378,0.79358584,1.4007051,0.3762846,0.34654468,0.9645616,0.17257723,-0.067879006,-0.13158342,0.31892723,-0.2065069,-0.73098004,-0.2922724,0.14224517,No
0.7576023,0.8310321,1.008822,0.7352255,0.4827003,0.16159786,0.11685169,0.14407626,0.63889617,0.25517234,0.38088378,0.7603848,0.21257062,-0.17702249,-0.08208355,0.38967007,-0.1862517,-0.38669577,-0.28339753,0.025304398,No
0.6681702,0.45179123,0.8566996,0.32142872,0.68940985,0.06661387,0.2670742,0.67186713,0.9011547,0.31471103,0.61779696,0.99228734,0.3003176,-0.16971058,0.024051212,0.2665411,-0.036607947,-0.30660102,-0.28414878,0.127887,No
0.5387662,0.7112172,0.44125462,0.10975273,0.4433766,0.18002738,0.14548504,0.3718826,0.76538146,0.33122435,0.5448607,0.8678388,0.33634183,-0.06767243,0.0702239,0.2729332,-0.12350236,-0.4232133,-0.2726968,0.110896215,No
0.32730776,0.63219756,0.42346582,0.12038639,0.27506763,0.015235133,0.18523987,0.33155015,0.85331553,0.19239059,0.26761916,0.90379757,0.44741866,-0.1536609,0.1294225,0.3028619,-0.2195507,-0.39322707,-0.31516966,0.115276165,No
0.8854031,0.94649386,0.45424375,0.59533405,0.6157772,0.15838887,0.2205096,0.40529567,0.898055,0.47258615,0.2852275,0.8564637,0.36462453,-0.18046845,0.048511952,0.2460212,-0.12149585,-0.42289743,-0.3173658,0.09550474,No
0.19003826,0.16299282,0.3421119,0.54416895,0.23846804,-0.5018661,0.17443584,0.722327,0.524705,0.055270914,0.21025348,0.73423445,0.22113487,-0.038313545,-0.024452094,0.29005238,0.04977477,-0.3893955,-0.32716724,-0.055389304,No
0.86719733,0.5857621,0.5862618,0.8972637,0.39610076,-0.10025916,0.098831505,0.42480963,0.6482065,-0.04286382,0.3465142,0.9143972,0.3503919,0.013734327,-0.015966084,0.37952527,-0.041214943,-0.50512725,-0.3473953,0.051686108,No
1.296351,1.1337322,1.0220321,1.166551,0.6274394,0.12748285,0.62930334,0.39943528,0.8350271,0.41757727,0.2110035,1.0658085,0.3275834,0.049064513,0.07037449,0.44292772,-0.074306235,-0.54442614,-0.4247167,0.15228058,No
0.72425705,1.1647047,1.0588578,1.0734141,0.37492144,0.16552436,0.57777524,0.5858701,0.6664751,0.41729808,0.55703837,0.9939372,0.38459703,0.044850115,0.27767318,0.52014065,-0.23698251,-0.54165965,-0.3001176,0.19861741,No
0.906244,1.1647047,1.198445,0.98441404,0.3581711,0.16552436,0.5036611,0.44039434,1.0235604,0.41729808,0.5838672,0.92079157,0.29555005,0.044850115,0.18094549,0.32871842,-0.12595816,-0.54165965,-0.1494003,0.11807792,No
0.88689685,0.67031765,0.60711205,0.78728765,0.7437967,0.09229651,0.21578753,0.5685669,1.1127023,-0.010082692,0.36919335,0.9163524,0.31428948,0.121636346,0.20233065,0.3804958,-0.017537905,-0.3712346,-0.037801545,0.0663339,No
1.0994842,0.7151512,1.2005038,0.738205,0.72407967,0.4484668,0.5842604,0.36794323,0.9766663,0.5484861,0.7637233,0.8064139,0.2683799,0.05647274,0.28044105,0.29144722,0.09879286,-0.35877988,-0.18963005,-0.014812416,No
1.2026589,0.8432491,1.1213808,0.7674833,0.98291606,0.6472473,0.70497954,1.0989451,1.3670671,0.7219673,0.7979849,1.2975996,0.40748957,0.05349536,0.4090012,0.6411528,0.05641761,-0.37052825,-0.1778916,0.008809487,No
0.6657349,0.42846784,1.0684397,0.47374603,0.7483265,0.19975446,0.75701326,0.68637776,1.1825663,0.568356,0.7815001,1.0251217,0.44409227,0.10803787,0.37718222,0.48081982,0.014776583,-0.3118391,-0.1989214,0.1390992,No
0.058375098,0.20992045,1.1502624,-0.20757799,0.49477047,0.011211621,0.836079,0.3215142,0.94314116,0.12116731,0.7957027,0.9934435,0.46294245,-0.07949732,0.2833969,0.28396648,-0.048119012,-0.5262513,-0.2384562,0.25032145,No
0.25513163,-0.048587874,1.0639287,-0.040612742,0.19650356,0.07589837,1.042558,0.24736023,0.96213573,0.6154626,1.0142199,1.0291731,0.3918267,-0.122239806,0.2449805,0.39231622,-0.05363156,-0.5934742,-0.17295638,0.07656668,No
0.6707893,-0.07210588,1.2087402,0.34376577,0.46470678,0.07339278,0.9433247,0.48331115,1.1362126,0.58045095,1.0371329,1.0931487,0.304677,-0.04408898,0.35478726,0.48438665,0.021514557,-0.5282502,-0.35224524,0.013974283,No
0.6300216,0.30509153,1.0822178,0.4367504,0.5949667,0.119806334,0.83209753,0.28655905,1.2773007,0.26934457,0.9530597,1.0639825,0.15708931,-0.028440969,0.41391665,0.43935534,-0.043744866,-0.4798446,-0.36165118,-0.05906379,No
0.6644049,0.20885964,0.8526682,0.33501214,0.67407703,0.00702626,0.52434504,0.34541285,1.0913707,0.13404275,0.6198856,0.84251565,0.32671696,0.030668916,0.1723001,0.49019405,0.028540788,-0.47035196,-0.33355698,-0.07489625,No
0.66539896,0.52392626,-0.012863041,0.7043338,0.660792,0.11481139,0.027891686,0.4028626,0.5941059,0.12522401,0.30182433,0.80863386,0.3805537,0.06473838,0.00039806604,0.33899084,-0.015275562,-0.5141421,-0.29652727,0.07122578,No
0.8571993,0.7418745,-0.14816238,1.1502542,0.73429537,0.1452102,0.09416248,0.61786467,0.6487223,0.2852986,0.15257421,0.7789216,0.34031233,-0.05049461,0.06506002,0.33624604,-0.11643589,-0.4187971,-0.3470561,-0.020700056,No
0.6124862,0.3570794,0.6134954,0.5135797,0.29120874,0.07954016,0.37009987,0.22448017,0.73163617,0.28418097,0.59773374,0.622753,0.32170862,-0.059293564,0.1322539,0.3294929,-0.12915054,-0.46187073,-0.461016,0.24545395,No
0.27900958,0.11479448,0.9571468,0.4819244,0.44077012,-0.049887627,0.46910366,0.57842773,0.92320704,0.31674486,0.726891,0.63234586,0.2763754,-0.14310156,0.00085696427,0.31988403,-0.18306996,-0.65825313,-0.34601605,0.23253946,No
0.93007845,0.5442855,0.66326684,0.5812682,0.83284014,0.4120705,0.36643443,0.66271096,1.113133,0.54671514,0.6643933,0.62293303,0.44877875,0.06270781,0.048521247,0.28265008,-0.20622274,-0.55816996,-0.2949192,0.08263326,No
0.108564794,0.19073446,0.30292723,-0.10088884,0.37934694,-0.4442399,0.2689195,0.34245533,0.79573387,0.29531446,0.10553687,0.6878964,0.4685493,-0.0605082,0.06659963,0.44281244,0.28714314,-0.31982478,-0.23294811,0.2875501,No
0.38835147,0.098269835,0.16961707,0.62133515,0.5568569,-0.3798755,-0.08951444,0.62721723,1.047078,0.3934614,0.24535146,0.7472306,0.55008405,-0.08549617,0.0146753965,0.36197302,0.31182536,-0.3631221,-0.3174649,0.17086644,No
0.8851483,0.77585024,0.40958843,0.80979186,0.7710405,0.103234395,0.122057825,0.8885555,1.182425,0.26107645,0.3411966,1.4577781,0.531831,-0.1806926,-0.019597396,0.27062103,0.18354256,-0.4663737,-0.22438154,0.15896747,No
0.8833712,0.8867558,0.6125105,0.8044511,0.87027043,0.28095022,0.08243259,0.9433496,1.1496657,0.26369077,0.28927118,1.4515061,0.46820512,-0.10595545,-0.034709685,0.4749943,0.2521358,-0.48999584,-0.16085967,0.1906088,No
0.38539803,0.93810743,0.2909488,0.6476458,0.47436026,0.30810627,-0.08369467,0.42978066,1.2130284,0.34179154,0.101256065,1.0822797,0.5305073,-0.17895456,-0.02619054,0.5468184,0.2519507,-0.45442796,-0.4406752,0.13750494,No
0.63713545,1.0315197,0.39124703,0.25924113,0.60419506,0.3034387,0.097967684,0.7131915,1.2835256,0.2621477,0.32236546,1.4296913,0.44150096,-0.10784868,0.07314908,0.48060247,0.29050708,-0.4112313,-0.3613533,0.3012096,No
0.26160336,0.29549354,0.485433,0.08001892,0.66642696,-0.10196929,0.02589087,0.72724044,1.2347356,0.19459215,0.3887861,1.3959863,0.44314447,-0.029988118,0.04662132,0.33566073,0.22164902,-0.3657584,-0.29579243,0.24393761,No
0.10724786,0.3620124,0.34974667,0.10483093,0.4917482,-0.18970135,-0.0535378,0.01971368,1.1761574,0.36068887,0.17668413,0.56235725,0.3925505,-0.07561557,0.06561632,0.22438762,0.1663655,-0.37845767,-0.34353247,0.058805797,No
0.5318668,0.2153435,0.41854015,0.4108959,0.43324828,0.043734804,-0.19064827,0.20518863,0.9312308,-0.006582558,0.31192467,0.57261497,0.47892395,-0.08216621,-0.03881467,0.41027308,0.08603691,-0.5202463,-0.3853866,0.254085,No
0.736314,0.34539384,0.20885181,0.46411863,0.48319402,-0.08414672,0.11761454,0.18194617,0.8153209,-0.077989414,0.40091562,0.6139296,0.45902315,-0.07647487,0.053969383,0.4832058,0.069997266,-0.86754584,-0.48488885,0.20587757,No
0.53451425,0.3568802,0.17063656,0.6966952,0.44729584,0.027871355,-0.007437837,0.47219428,0.8424199,0.17986599,0.49805856,0.77042365,0.4487057,-0.014432196,0.16273133,0.43088737,0.20656049,-0.51441467,-0.1661063,0.3628446,No
0.599342,1.142327,0.30469117,0.6653456,0.53350896,0.3310342,-0.20541923,0.55005723,0.335139,0.2079938,0.52730924,0.7153766,0.5710961,-0.021616085,0.122047625,0.42647335,0.3097628,-0.45316842,-0.094022326,0.4237223,No
0.47781596,1.3194059,0.8929156,0.46299344,0.6178507,0.38670477,0.35689658,0.5504453,0.2680544,0.107046336,0.6516577,0.6863944,0.56066173,-0.06106898,0.07664189,0.43734998,0.26760215,-0.47953373,-0.2675781,0.4465781,No
0.5993202,0.03142824,0.6762405,0.24322924,0.45252475,-0.069448225,0.09469592,0.31375286,0.47177672,0.11665092,0.5490562,0.73914045,0.33782357,-0.21343757,-0.13368846,0.3868116,0.06523662,-0.45123327,-0.35431847,-0.012104458,No
0.56349033,0.30060607,0.32371137,0.43227795,0.28905272,-0.08790901,0.069016315,0.5390417,0.5943227,0.17993148,0.35839978,0.79512197,0.37554106,-0.2529122,-0.13272597,0.4750647,0.057406045,-0.47974423,-0.46558192,0.07461159,No
0.49110496,0.5425428,0.9653783,0.5909909,0.17648561,0.0117666945,0.5242705,0.71684283,0.5573706,-0.029607216,0.36628747,0.7564481,0.4049914,-0.3479327,-0.019790249,0.56492275,0.08474268,-0.48941293,-0.37064543,0.16319056,No
0.70232517,0.75563776,0.7281684,0.46676582,0.52281034,0.4723977,-0.0012597708,0.49472314,0.69053286,0.39284903,-0.24422555,0.9509,0.36315146,0.0053389007,-0.18444791,0.5209762,0.04996268,-0.43746224,-0.44733194,-0.0014992498,No
0.30350918,0.9658588,0.46131143,0.3902252,0.6540683,0.54975545,-0.038709756,0.49705458,0.6477419,0.33479536,0.1850116,0.9509,0.27673295,-0.16156392,-0.02249477,0.55154467,0.040586658,-0.3697923,-0.24321243,0.025430165,No
0.676241,0.8854042,0.15048969,0.08516227,0.3269888,0.49299717,0.026295863,0.4368325,0.69560724,0.15499353,0.2881333,0.5285554,0.37171805,-0.39712673,-0.12218612,0.48247135,-0.027338693,-0.6026238,-0.24019063,0.23086902,No
0.46949437,0.2772863,0.2607815,0.08751716,0.39895537,-0.022336805,-0.16593497,0.42681038,0.88199854,0.33297628,0.16649053,0.57448924,0.3301398,-0.019111032,-0.12811781,0.3681377,0.07867625,-0.510142,-0.20888814,0.27389553,No
0.4634912,1.0769007,0.35420734,0.116908595,0.58003247,0.21372172,-0.2017293,0.5145153,0.75462604,0.37962732,0.08118484,0.54498017,0.19727644,0.081528604,-0.04903508,0.207728,0.12759526,-0.54805064,-0.24077812,0.2405714,No
0.4980492,0.26301676,0.3312829,0.5478043,0.7159406,-0.16061254,-0.06352949,0.45053455,0.96557045,0.14789325,0.024844479,0.81723547,0.32674155,-0.20464122,-0.12945883,0.35645163,0.11142887,-0.73694193,-0.36702245,0.044578675,No
0.39964592,0.5134646,0.4569414,0.4276929,0.44633892,-0.06714846,-0.23565306,0.47880602,0.925683,0.21050617,0.13772915,0.85848725,0.34485897,-0.104201086,-0.12642029,0.44041282,0.008902797,-0.4232946,-0.61230403,0.16319817,No
0.2112009,0.60494894,0.90015376,0.24261138,-0.15685341,0.17430186,0.620073,0.42946216,0.6822582,0.056148726,0.8229276,0.50454617,0.44602847,-0.03536624,0.07770126,0.31588775,-0.037025265,-0.33810344,-0.51483816,0.20607376,No
0.17716485,0.41769794,0.3684722,0.37067503,0.08717864,-0.36554337,0.010666629,0.17478488,0.8528202,0.09633125,0.41119936,0.5675284,0.37910092,-0.09946915,0.030537447,0.3146426,0.17732263,-0.6745163,-0.33969742,0.20253633,No
