Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Output
0.47194153,-0.28934973,-0.41340247,0.3366297,0.12632892,-0.5491155,-0.4956717,-0.034884185,0.5442511,-0.17551032,-0.076352336,0.49116504,0.1528409,-0.24047725,-0.27689376,0.44906452,-0.1322237,-0.7224319,-0.5566789,-0.08603376,Doctor
0.35797173,-0.3032058,-0.55992204,0.25258964,0.2905209,-0.45269036,-0.5524972,0.11124276,0.4908852,-0.22494261,0.01410014,0.39182574,0.19659446,-0.22858271,-0.24544847,0.4483468,-0.19778378,-0.6233016,-0.60010743,-0.22072704,Doctor
0.29427877,-0.346156,-0.5015748,0.16688102,0.32960248,-0.1364386,-0.5519266,0.16800746,0.51979685,-0.05839222,0.06840814,0.629812,0.22307342,-0.21197073,-0.3365376,0.29120937,-0.15887462,-0.57323444,-0.5262494,-0.38329482,Doctor
0.021417512,-0.43455812,-0.55123055,0.005678215,0.20921141,-0.08614122,-0.3833461,0.1836099,0.54993385,-0.0035471453,0.15039466,0.6517537,0.26553252,-0.16935931,-0.25136933,0.28044662,-0.0067677484,-0.50493217,-0.51314646,-0.32014388,Doctor
0.20265737,-0.3077261,-0.4564308,0.19241111,0.110882476,-0.11595309,-0.3301708,0.1085122,0.54156256,-0.0019716904,0.13549252,0.65391964,0.24842471,-0.20233817,-0.19891678,0.23747012,0.093021564,-0.4507826,-0.49663123,-0.21245426,Doctor
0.42678747,-0.15941924,-0.23942569,0.4010186,-0.0233234,-0.255625,-0.24321857,0.15831342,0.46169752,0.04606748,0.15624271,0.6830756,0.19094628,-0.20472543,-0.061531585,0.2960092,0.085595034,-0.45419967,-0.46365532,-0.07788234,Doctor
0.44479135,-0.20347048,-0.22846575,0.40346915,0.011585825,-0.32381412,-0.29226312,0.2289125,0.24445961,-0.056707595,0.16849717,0.62650466,0.2015799,-0.2627459,-0.12919688,0.29951036,-0.030268759,-0.48224798,-0.5355012,0.0004518228,Doctor
0.44745874,-0.10558317,-0.2939761,0.23986992,-0.05554197,-0.29880515,-0.24537745,0.2466125,0.38024125,0.02502494,0.10468782,0.5601547,0.18278643,-0.20359457,-0.16990149,0.32026398,-0.21809317,-0.4224009,-0.5202372,0.04587765,Doctor
0.3763408,0.0071444907,-0.4510605,0.08601954,0.14987811,-0.3694671,-0.2249588,0.08867563,0.43199512,-0.07691101,-0.010138659,0.48944518,0.25073728,-0.17088869,-0.17044792,0.28476268,-0.16028836,-0.40066847,-0.51174587,0.019752542,Doctor
0.26366457,-0.015992612,-0.49121016,0.008434749,0.1578648,-0.53259426,-0.28658384,0.032723438,0.46983668,-0.020067245,0.04801173,0.5351975,0.18396202,-0.16167034,-0.12857538,0.2988345,-0.09661739,-0.41196164,-0.44416007,0.017807186,Doctor
0.07741697,-0.19661488,-0.2791214,0.21554312,0.1265793,-0.6086762,-0.40499094,-0.014081175,0.41800103,-0.07361566,0.01698436,0.3268839,0.28814092,-0.17640999,-0.1247779,0.33064044,-0.09011853,-0.5786993,-0.45182842,0.0342026,Doctor
-0.061585676,-0.23020163,0.14218435,0.37175062,0.09828116,-0.50256395,-0.123676665,0.15503526,0.44256076,-0.06485166,0.043959238,0.3426046,0.3936191,-0.2307124,-0.1542204,0.42373717,-0.14100291,-0.61864305,-0.36895975,0.063533746,Doctor
0.0429799,-0.11356607,0.28757873,0.56777906,0.13083336,-0.32602835,0.011055703,0.25383568,0.30548966,-0.27956524,-0.04164205,0.23133275,0.4984244,-0.2309843,-0.14254884,0.52646774,-0.16658463,-0.6525195,-0.33092362,0.04975218,Doctor
0.11483153,0.19789237,0.43769932,0.6530849,0.28422534,-0.14691457,0.22623447,0.33195686,0.30548966,-0.1633892,-0.05275837,0.21264565,0.63943756,-0.34542787,-0.10494034,0.62431765,-0.16637279,-0.5853137,-0.2912691,-0.1233065,Doctor
0.11483153,-0.102385715,-0.26989168,0.6530849,0.28422534,-0.37887534,-0.023648914,0.33195686,0.30548966,-0.112822175,-0.38780344,0.21264565,0.63943756,-0.13364466,-0.1372911,0.62431765,-0.16637279,-0.5986001,-0.5744055,-0.1233065,Doctor
-0.09438292,-0.17032619,-0.3926064,0.36955944,0.031590212,-0.17919117,-0.15224202,0.0647976,0.26122,-0.03508822,-0.13612089,0.29638302,0.32171252,-0.1375619,-0.16491899,0.4473242,0.13423356,-0.58685166,-0.4697433,0.082500055,Doctor
-0.10491155,-0.21951166,-0.34031147,0.34474748,0.1446662,0.042074915,-0.08604613,0.5381968,0.49996758,0.06198338,-0.05065441,0.67441535,0.28017002,-0.15743162,-0.18974029,0.4188846,-0.005498794,-0.5607547,-0.4483196,-0.021792457,Doctor
-0.099207416,-0.3307076,-0.31333596,0.30411047,0.09307598,0.09679887,-0.10729743,0.604654,0.5155253,0.102746174,-0.048074316,0.6916044,0.2453434,-0.15112904,-0.113387845,0.42403564,-0.15655448,-0.5838455,-0.48587248,-0.045278925,Doctor
0.03455154,-0.24594258,-0.27537715,0.35538286,0.111524604,0.11825567,-0.10133743,0.60622334,0.6102112,0.32796392,-0.070211,0.705893,0.33665892,-0.10366458,-0.03490989,0.39915943,-0.3043587,-0.5620327,-0.56169814,-0.18112642,Doctor
0.2547147,-0.31636223,-0.3170709,0.5692981,-0.0016936571,-0.048355833,-0.267792,0.3213055,0.5892366,0.30065233,-0.320934,0.5783758,0.34577474,-0.08604078,-0.021793898,0.40278888,-0.28279942,-0.5795038,-0.63975483,-0.13822974,Doctor
0.33575127,-0.17632021,-0.14871047,0.6447247,0.016960552,-0.02899021,-0.25135556,0.1901487,0.49548262,0.24364914,-0.12830098,0.39288753,0.3278135,-0.12909104,-0.12534016,0.36465612,-0.30840865,-0.5341592,-0.5986252,-0.2312399,Doctor
0.33623856,-0.21272781,-0.06025399,0.63239163,-0.1519413,-0.113246836,-0.19943209,0.110821865,0.39291474,-0.069390595,-0.12830098,0.25978056,0.19795614,-0.21856442,-0.28320187,0.40072122,-0.28315943,-0.53724134,-0.57651275,-0.16491286,Doctor
0.12400681,-0.03079247,0.10470929,0.26652625,-0.24774063,-0.07666438,-0.032403402,0.103365436,0.067008,-1.0732243,-0.14185992,0.13317075,0.1738473,-0.34146,-0.27055296,0.4148812,-0.26268286,-0.5461379,-0.5346661,-0.24405828,Doctor
0.12400681,0.43460894,0.392907,0.26652625,-0.24774063,-0.12929185,0.09972223,0.103365436,0.067008,-0.13785283,0.095762506,0.13317075,0.1738473,0.026834393,-0.074924946,0.4148812,-0.26268286,-0.518629,-0.55740124,-0.24405828,Doctor
0.30560553,0.17054582,0.24887459,0.36458468,0.4021333,-0.24646832,0.06679196,0.42764643,0.20099586,-0.09013716,0.1508588,0.62838054,0.26933905,-0.15342924,-0.13209954,0.40014714,-0.12418798,-0.53134143,-0.49015585,-0.10301986,Doctor
0.2168529,0.014307772,0.14952265,0.325359,0.27425814,-0.31281698,0.060834326,0.33464772,0.25277248,-0.00081259356,0.1508588,0.6519239,0.2808439,-0.2328657,-0.12342245,0.42924562,-0.18624203,-0.56260544,-0.43982467,-0.09980894,Doctor
